product_title,product_variant_title,product_variant_sku,quantity_sold,ending_quantity,quantity_sold_per_day
Freezbone,Brown / L - Up to 140lbs Dogs,B-BL,4,39,0.25
Freezbone,Navy / S - Up to 60lbs Dogs,B-NS,9,177,0.56
Freezbone,Purple / L - Up to 140lbs Dogs,B-PL,9,14,0.56
Freezbone,Purple / S - Up to 60lbs Dogs,B-PS,5,138,0.31
Freezbone,Navy / L - Up to 140lbs Dogs,B-NL,10,136,0.63
Freezbone Bundle 45 Grams Fillers,Navy / L - Up to 140lbs Dogs,BUN-B-NL,0,136,0
Freezbone Bundle 45 Grams Fillers,Purple / L - Up to 140lbs Dogs,BUN-B-PL,0,14,0
Freezbone Bundle 45 Grams Fillers,Navy / S - Up to 60lbs Dogs,BUN-B-NS,0,177,0
Freezbone Bundle 45 Grams Fillers,Brown / L - Up to 140lbs Dogs,BUN-B-BL,0,39,0
Freezbone Bundle 45 Grams Fillers,Purple / S - Up to 60lbs Dogs,BUN-B-PS,0,138,0
Freezbone Bundle 45 Grams Fillers,Brown / S - Up to 60lbs Dogs,BUN-B-BS,0,120,0
Freezbone Bundle 90 Grams Fillers,Navy / S - Up to 60lbs Dogs,BUN-B-NS90,3,176,0.19
Freezbone Bundle 90 Grams Fillers,Navy / L - Up to 140lbs Dogs,BUN-B-NL90,1,136,0.06
Freezbone Bundle 90 Grams Fillers,Brown / L - Up to 140lbs Dogs,BUN-B-BL90,0,39,0
Freezbone Bundle 90 Grams Fillers,Purple / L - Up to 140lbs Dogs,BUN-B-PL90,0,14,0
Freezbone Bundle 90 Grams Fillers,Brown / S - Up to 60lbs Dogs,BUN-B-BS90,1,120,0.06
Freezbone Bundle 90 Grams Fillers,Purple / S - Up to 60lbs Dogs,BUN-B-PS90,1,137,0.06
Freezbox,UP TO 140LBS DOGS / Purple,FBX-P,29,354,1.81
Freezbox,UP TO 140LBS DOGS / Navy,FBX-N,13,209,0.81
Freezbox Bundle 45 Grams Fillers,XL - UP TO 140LBS DOGS / Navy,BUN-FBX-N,3,209,0.19
Freezbox Bundle 45 Grams Fillers,XL - UP TO 140LBS DOGS / Purple,BUN-FBX-P,2,354,0.13
Freezbox Bundle 90 Grams Fillers,XL - UP TO 140LBS DOGS / Purple,BUN-FBX-P90,2,354,0.13
Freezbox Bundle 90 Grams Fillers,XL - UP TO 140LBS DOGS / Navy,BUN-FBX-N90,3,209,0.19
Freezdouble Bundle 45 Grams Fillers,L - UP TO 140LBS DOGS / Navy,BUN-FD-N,0,410,0
Freezdouble Bundle 45 Grams Fillers,L - UP TO 140LBS DOGS / Purple,BUN-FD-P,0,401,0
Freezdouble Bundle 90 Gram Fillers,L - UP TO 140LBS DOGS / Navy,BUN-FD-N90,0,410,0
Freezdouble Bundle 90 Gram Fillers,L - UP TO 140LBS DOGS / Purple,BUN-FD-P90,1,401,0.06
Freezdoughnut Bundle 45 Grams Fillers,L - UP TO 140LBS DOGS / Purple,BUN-FDN-P,6,691,0.38
Freezdoughnut Bundle 45 Grams Fillers,L - UP TO 140LBS DOGS / Navy,BUN-FDN-N,3,793,0.19
Freezdoughnut Bundle 90 Gram Fillers,L - UP TO 140LBS DOGS / Purple,BUN-FDN-P90,11,691,0.69
Freezdoughnut Bundle 90 Gram Fillers,L - UP TO 140LBS DOGS / Navy,BUN-FDN-N90,5,785,0.31
Freezstick,S - UP TO 60LBS DOGS / Purple,FS-PS,18,336,1.13
Freezstick,S - UP TO 60LBS DOGS / Navy,FS-NS,19,408,1.19
Freezstick,L - UP TO 140LBS DOGS / Purple,FS-PL,26,348,1.63
Freezstick,L - UP TO 140LBS DOGS / Navy,FS-NL,18,218,1.13
Freezstick Bundle 45 Grams Fillers,S - UP TO 60LBS DOGS / Navy,BUN-FS-NS,4,408,0.25
Freezstick Bundle 45 Grams Fillers,L - UP TO 140LBS DOGS / Navy,BUN-FS-NL,0,218,0
Freezstick Bundle 45 Grams Fillers,L - UP TO 140LBS DOGS / Purple,BUN-FS-PL,0,348,0
Freezstick Bundle 45 Grams Fillers,S - UP TO 60LBS DOGS / Purple,BUN-FS-PS,2,336,0.13
Freezstick Bundle 90 Gram Fillers,S - UP TO 60LBS DOGS / Navy,BUN-FS-NS90,1,408,0.06
Freezstick Bundle 90 Gram Fillers,L - UP TO 140LBS DOGS / Purple,BUN-FS-PL90,1,348,0.06
Freezstick Bundle 90 Gram Fillers,S - UP TO 60LBS DOGS / Purple,BUN-FS-PS90,7,336,0.44
Freezstick Bundle 90 Gram Fillers,L - UP TO 140LBS DOGS / Navy,BUN-FS-NL90,3,218,0.19
