product_title,product_variant_title,product_variant_sku,quantity_sold,ending_quantity,quantity_sold_per_day
Freezstick,L - UP TO 140LBS DOGS / Purple,FS-PL,38,339,1.36
Freezstick,S - UP TO 60LBS DOGS / Purple,FS-PS,38,320,1.36
Freezstick,S - UP TO 60LBS DOGS / Navy,FS-NS,34,396,1.21
Freezstick,L - UP TO 140LBS DOGS / Navy,FS-NL,30,208,1.07
Freezstick Bundle 45 Grams Fillers,L - UP TO 140LBS DOGS / Navy,BUN-FS-NL,0,210,0
Freezstick Bundle 45 Grams Fillers,S - UP TO 60LBS DOGS / Purple,BUN-FS-PS,3,323,0.11
Freezstick Bundle 45 Grams Fillers,L - UP TO 140LBS DOGS / Purple,BUN-FS-PL,0,341,0
Freezstick Bundle 45 Grams Fillers,S - UP TO 60LBS DOGS / Navy,BUN-FS-NS,6,396,0.21
Freezstick Bundle 90 Gram Fillers,S - UP TO 60LBS DOGS / Navy,BUN-FS-NS90,3,395,0.11
Freezstick Bundle 90 Gram Fillers,L - UP TO 140LBS DOGS / Purple,BUN-FS-PL90,2,341,0.07
Freezstick Bundle 90 Gram Fillers,S - UP TO 60LBS DOGS / Purple,BUN-FS-PS90,7,323,0.25
Freezstick Bundle 90 Gram Fillers,L - UP TO 140LBS DOGS / Navy,BUN-FS-NL90,6,210,0.21
